OID	LEFT_FID	RIGHT_FID	ORIG_FID	Puntos_x_m	Puntos_y_m	Punto_X_Km	Punto_Y_Km
-1	-1	0	0	703901,0698	9565718,53	703,9010698	9565,71853
-1	-1	0	0	703938,2417	9565729,015	703,9382417	9565,729015
-1	-1	0	0	704045,3518	9565763,223	704,0453518	9565,763223
-1	-1	0	0	704133,5786	9565781,976	704,1335786	9565,781976
-1	-1	0	0	704233,7813	9565806,249	704,2337812	9565,806249
-1	-1	0	0	704294,6426	9565797,752	704,2946426	9565,797752
-1	-1	0	0	704461,3608	9565704,875	704,4613608	9565,704875
-1	-1	0	0	704542,1045	9565617,662	704,5421045	9565,617662
-1	-1	0	0	704655,4219	9565525,733	704,6554219	9565,525733
-1	-1	0	0	704738,7832	9565471,948	704,7387832	9565,471948
-1	-1	0	0	704839,002	9565428,615	704,839002	9565,428615
-1	-1	0	0	704936,5327	9565370,704	704,9365327	9565,370704
-1	-1	0	0	704963,9707	9565356,57	704,9639707	9565,35657
-1	-1	0	0	705081,0293	9565296,63	705,0810293	9565,29663
-1	-1	0	0	705092,9106	9565290,51	705,0929106	9565,29051
-1	-1	0	0	705151,0752	9565282,39	705,1510752	9565,28239
-1	-1	0	0	705193,522	9565250,181	705,193522	9565,250181
-1	-1	0	0	705251,7935	9565217,606	705,2517935	9565,217606
-1	-1	0	0	705342,8643	9565178,203	705,3428643	9565,178203
-1	-1	0	0	705428,9971	9565162,357	705,4289971	9565,162357
-1	-1	0	0	705496,1514	9565153,505	705,4961514	9565,153505
-1	-1	0	0	705581,9502	9565129,55	705,5819502	9565,12955
-1	-1	0	0	705732,1816	9565090,741	705,7321816	9565,090741
-1	-1	0	0	705781,8091	9565076,744	705,7818091	9565,076744
-1	-1	0	0	705854,5459	9565038,749	705,8545459	9565,038749
-1	-1	0	0	705931,9204	9564988,02	705,9319204	9564,98802
-1	-1	0	0	706037,6587	9564915,548	706,0376587	9564,915548
-1	-1	0	0	706106,9707	9564855,57	706,1069707	9564,85557
-1	-1	0	0	706168,3975	9564802,486	706,1683975	9564,802486
-1	-1	0	0	706239,8232	9564722,51	706,2398232	9564,72251
-1	-1	0	0	706273,9775	9564661,414	706,2739775	9564,661414
-1	-1	0	0	706292,9707	9564614,59	706,2929707	9564,61459
-1	-1	0	0	706289,521	9564569,979	706,289521	9564,569979
-1	-1	0	0	706269,8511	9564509,367	706,2698511	9564,509367
-1	-1	0	0	706239,9902	9564444,052	706,2399902	9564,444052
-1	-1	0	0	706210,103	9564366,774	706,210103	9564,366774
-1	-1	0	0	706201,0605	9564263,909	706,2010605	9564,263909
-1	-1	0	0	706206,4541	9564126,206	706,2064541	9564,126206
-1	-1	0	0	706237,3022	9563991,428	706,2373022	9563,991428
-1	-1	0	0	706261,4282	9563926,499	706,2614282	9563,926499
-1	-1	0	0	706291,6055	9563849,616	706,2916055	9563,849616
-1	-1	0	0	706316,9707	9563745,57	706,3169707	9563,74557
-1	-1	0	0	706356,0293	9563586,63	706,3560293	9563,58663
-1	-1	0	0	706378,9878	9563492,454	706,3789878	9563,492454
-1	-1	0	0	706422,2168	9563370,756	706,4222168	9563,370756
-1	-1	0	0	706455,7603	9563297,721	706,4557603	9563,297721
-1	-1	0	0	706504,3828	9563215,815	706,5043828	9563,215815
-1	-1	0	0	706526,9707	9563199,57	706,5269707	9563,19957
-1	-1	0	0	706568,9707	9563184,402	706,5689707	9563,184402
-1	-1	0	0	706546,4766	9563142,689	706,5464766	9563,142689
-1	-1	0	0	706480,6567	9563089,558	706,4806567	9563,089558
-1	-1	0	0	706390,2979	9563034,683	706,3902979	9563,034684
-1	-1	0	0	706281,7808	9562955,526	706,2817808	9562,955526
-1	-1	0	0	706227,542	9562910,658	706,227542	9562,910658
-1	-1	0	0	706175,2529	9562852,313	706,1752529	9562,852313
-1	-1	0	0	706101,0293	9562800,57	706,1010293	9562,80057
-1	-1	0	0	706030,9995	9562757,326	706,0309995	9562,757326
-1	-1	0	0	705931,2305	9562668,381	705,9312305	9562,668381
-1	-1	0	0	705852,0161	9562584,103	705,8520161	9562,584103
-1	-1	0	0	705805,0898	9562514,876	705,8050898	9562,514876
-1	-1	0	0	705770,4067	9562439,403	705,7704067	9562,439403
-1	-1	0	0	705724,7417	9562296,424	705,7247417	9562,296424
-1	-1	0	0	705700,9219	9562221,325	705,7009219	9562,221325
-1	-1	0	0	705686,9707	9562134,63	705,6869707	9562,13463
-1	-1	0	0	705682,3125	9562053,747	705,6823125	9562,053747
-1	-1	0	0	705672,772	9562010,282	705,672772	9562,010282
-1	-1	0	0	705651,3281	9561966,083	705,6513281	9561,966083
-1	-1	0	0	705603,3369	9561931,029	705,6033369	9561,931029
-1	-1	0	0	705534,2593	9561893,144	705,5342593	9561,893144
-1	-1	0	0	705476,9707	9561831,629	705,4769707	9561,831629
-1	-1	0	0	705432,1904	9561783,519	705,4321904	9561,783519
-1	-1	0	0	705362,8623	9561723,726	705,3628623	9561,723726
-1	-1	0	0	705298,7974	9561674,151	705,2987974	9561,674151
-1	-1	0	0	705270,6401	9561647,097	705,2706401	9561,647097
-1	-1	0	0	705263,061	9561590,894	705,263061	9561,590894
-1	-1	0	0	705335,8052	9561471,66	705,3358052	9561,47166
-1	-1	0	0	705397,3989	9561353,129	705,3973989	9561,353129
-1	-1	0	0	705421,8311	9561299,692	705,4218311	9561,299692
-1	-1	0	0	705456,7544	9561207,7	705,4567544	9561,2077
-1	-1	0	0	705492,022	9561160,124	705,492022	9561,160124
-1	-1	0	0	705566,4946	9561101,906	705,5664946	9561,101906
-1	-1	0	0	705605,9707	9561081,571	705,6059707	9561,081571
-1	-1	0	0	705721,7783	9561022,196	705,7217783	9561,022196
-1	-1	0	0	705801,1978	9560923,81	705,8011978	9560,92381
-1	-1	0	0	705833,2485	9560842,551	705,8332485	9560,842551
-1	-1	0	0	705899,1768	9560752,932	705,8991768	9560,752932
-1	-1	0	0	705928,875	9560707,634	705,928875	9560,707634
-1	-1	0	0	705976,9629	9560665,838	705,9769629	9560,665838
-1	-1	0	0	706091,9458	9560601,59	706,0919458	9560,60159
-1	-1	0	0	706137,3999	9560562,31	706,1373999	9560,56231
-1	-1	0	0	706157,7393	9560516,876	706,1577393	9560,516876
-1	-1	0	0	706158,2461	9560492,047	706,1582461	9560,492047
-1	-1	0	0	706154,71	9560467,855	706,15471	9560,467855
-1	-1	0	0	706144,1294	9560370,47	706,1441294	9560,37047
-1	-1	0	0	706115,9707	9560142,629	706,1159707	9560,142629
-1	-1	0	0	706089,791	9559928,03	706,089791	9559,92803
-1	-1	0	0	706077,1978	9559854,197	706,0771978	9559,854197
-1	-1	0	0	706048,7095	9559605,458	706,0487095	9559,605458
-1	-1	0	0	706026,6709	9559488,843	706,0266709	9559,488843
-1	-1	0	0	706021,0137	9559433,482	706,0210137	9559,433482
-1	-1	0	0	706015,4766	9559184,797	706,0154766	9559,184797
-1	-1	0	0	706010,7642	9559102,964	706,0107642	9559,102964
-1	-1	0	0	705985,0254	9559033,373	705,9850254	9559,033373
-1	-1	0	0	705973,7886	9558998,745	705,9737886	9558,998745
-1	-1	0	0	705921,394	9558877,891	705,921394	9558,877891
-1	-1	0	0	705878,1138	9558781,208	705,8781138	9558,781208
-1	-1	0	0	705857,5269	9558682,828	705,8575269	9558,682828
-1	-1	0	0	705830,6411	9558607,138	705,8306411	9558,607138
-1	-1	0	0	705764,0288	9558484,384	705,7640288	9558,484384
-1	-1	0	0	705722,4419	9558408,558	705,7224419	9558,408558
-1	-1	0	0	705663,3135	9558303,207	705,6633135	9558,303207
-1	-1	0	0	705639,2051	9558209,138	705,6392051	9558,209138
-1	-1	0	0	705662,4932	9558079,524	705,6624932	9558,079524
-1	-1	0	0	705684,8438	9557996,239	705,6848438	9557,996239
-1	-1	0	0	705707,5576	9557886,01	705,7075576	9557,88601
-1	-1	0	0	705740,8901	9557807,49	705,7408901	9557,80749
-1	-1	0	0	705762,0293	9557772,629	705,7620293	9557,772629
-1	-1	0	0	705812,9707	9557688,571	705,8129707	9557,688571
-1	-1	0	0	705866,0522	9557601,563	705,8660522	9557,601563
-1	-1	0	0	705909,4556	9557512,1	705,9094556	9557,5121
-1	-1	0	0	705944,7554	9557447,717	705,9447554	9557,447717
-1	-1	0	0	705952,8706	9557386,151	705,9528706	9557,386151
-1	-1	0	0	705965,1899	9557301,849	705,9651899	9557,301849
-1	-1	0	0	705974,0288	9557224,026	705,9740288	9557,224026
-1	-1	0	0	705979,6216	9557121,207	705,9796216	9557,121207
-1	-1	0	0	705996,4438	9556996,902	705,9964438	9556,996902
-1	-1	0	0	706027,6846	9556860,118	706,0276846	9556,860118
-1	-1	0	0	706032,0659	9556734,811	706,0320659	9556,734811
-1	-1	0	0	706037,9707	9556704,571	706,0379707	9556,704571
-1	-1	0	0	706064,9692	9556566,612	706,0649692	9556,566612
-1	-1	0	0	706066,1631	9556508,1	706,0661631	9556,5081
-1	-1	0	0	706064,9707	9556449,629	706,0649707	9556,449629
-1	-1	0	0	706062,0029	9556219,466	706,0620029	9556,219466
-1	-1	0	0	706050,0293	9556182,571	706,0500293	9556,182571
-1	-1	0	0	706004,8857	9556044,373	706,0048857	9556,044373
-1	-1	0	0	705996,1758	9555928,652	705,9961758	9555,928652
-1	-1	0	0	705961,2334	9555838,441	705,9612334	9555,838441
-1	-1	0	0	705915,3882	9555757,58	705,9153882	9555,75758
-1	-1	0	0	705864,7148	9555691,936	705,8647148	9555,691936
-1	-1	0	0	705860,8257	9555650,079	705,8608257	9555,650079
-1	-1	0	0	705886,8003	9555556,092	705,8868003	9555,556092
-1	-1	0	0	705904,1704	9555507,19	705,9041704	9555,50719
-1	-1	0	0	705977,1694	9555394,71	705,9771694	9555,39471
-1	-1	0	0	706034,6411	9555286,724	706,0346411	9555,286724
-1	-1	0	0	706077,0293	9555195,629	706,0770293	9555,195629
-1	-1	0	0	706131,1582	9555079,154	706,1311582	9555,079154
-1	-1	0	0	706174,6494	9554986,392	706,1746494	9554,986392
-1	-1	0	0	706193,9707	9554946,571	706,1939707	9554,946571
-1	-1	0	0	706244,5649	9554842,412	706,2445649	9554,842412
-1	-1	0	0	706324,1851	9554672,595	706,3241851	9554,672595
-1	-1	0	0	706419,2051	9554564,802	706,4192051	9554,564802
-1	-1	0	0	706478,9707	9554487,571	706,4789707	9554,487571
-1	-1	0	0	706530,0293	9554421,629	706,5300293	9554,421629
-1	-1	0	0	706550,9707	9554394,571	706,5509707	9554,394571
-1	-1	0	0	706624,4795	9554303,714	706,6244795	9554,303714
-1	-1	0	0	706677,6299	9554227,23	706,6776299	9554,22723
-1	-1	0	0	706706,7891	9554181,622	706,7067891	9554,181622
-1	-1	0	0	706761,8687	9554075,786	706,7618687	9554,075786
-1	-1	0	0	706841,8301	9553949,522	706,8418301	9553,949522
-1	-1	0	0	706887,5098	9553833,817	706,8875098	9553,833817
-1	-1	0	0	706897,6875	9553758,339	706,8976875	9553,758339
-1	-1	0	0	706877,0815	9553649,308	706,8770815	9553,649308
-1	-1	0	0	706850,8667	9553442,28	706,8508667	9553,44228
-1	-1	0	0	706789,6069	9553245,002	706,7896069	9553,245002
-1	-1	0	0	706715,2412	9553090,904	706,7152412	9553,090904
-1	-1	0	0	706674,3882	9552982,954	706,6743882	9552,982954
-1	-1	0	0	706630,7754	9552814,482	706,6307754	9552,814482
-1	-1	0	0	706601,6968	9552655,747	706,6016968	9552,655747
-1	-1	0	0	706573,8223	9552549,345	706,5738223	9552,549345
-1	-1	0	0	706556,9707	9552438,629	706,5569707	9552,438629
-1	-1	0	0	706554,0293	9552402,571	706,5540293	9552,402571
-1	-1	0	0	706544,4463	9552285,215	706,5444463	9552,285215
-1	-1	0	0	706536,0293	9552046,1	706,5360293	9552,0461
-1	-1	0	0	706538,9707	9551961,571	706,5389707	9551,961571
-1	-1	0	0	706543,7505	9551853,87	706,5437505	9551,85387
-1	-1	0	0	706539,0293	9551622,571	706,5390293	9551,622571
-1	-1	0	0	706542,1172	9551556,408	706,5421172	9551,556408
-1	-1	0	0	706547,9707	9551496,571	706,5479707	9551,496571
-1	-1	0	0	706552,8252	9551458,581	706,5528252	9551,458581
-1	-1	0	0	706544,1899	9551384,348	706,5441899	9551,384348
-1	-1	0	0	706474,188	9551280,846	706,474188	9551,280846
-1	-1	0	0	706385,5884	9551167,718	706,3855884	9551,167718
-1	-1	0	0	706366,4019	9551143,517	706,3664019	9551,143517
-1	-1	0	0	706254,2402	9551047,971	706,2542402	9551,047971
-1	-1	0	0	706072,3579	9550885,291	706,0723579	9550,885291
-1	-1	0	0	705974,2544	9550816,952	705,9742544	9550,816952
-1	-1	0	0	705871,1367	9550722,629	705,8711367	9550,722629
-1	-1	0	0	705744,7734	9550648,061	705,7447734	9550,648061
-1	-1	0	0	705605,4126	9550573,179	705,6054126	9550,573179
-1	-1	0	0	705504,0293	9550530,571	705,5040293	9550,530571
-1	-1	0	0	705418,8838	9550494,846	705,4188838	9550,494846
-1	-1	0	0	705235,4956	9550393,911	705,2354956	9550,393911
-1	-1	0	0	705156,2373	9550339,589	705,1562373	9550,339589
-1	-1	0	0	705071,0054	9550273,633	705,0710054	9550,273633
-1	-1	0	0	705052,103	9550212,6	705,052103	9550,2126
-1	-1	0	0	705030,0293	9550110,571	705,0300293	9550,110571
-1	-1	0	0	704997,2651	9549970,643	704,9972651	9549,970643
-1	-1	0	0	704989,4941	9549786,109	704,9894941	9549,786109
-1	-1	0	0	704983,0884	9549674,851	704,9830884	9549,674851
-1	-1	0	0	704967,7559	9549554,9	704,9677559	9549,5549
-1	-1	0	0	704963,9707	9549417,629	704,9639707	9549,417629
-1	-1	0	0	704961,0293	9549186,571	704,9610293	9549,186571
-1	-1	0	0	704954,8594	9549095,955	704,9548594	9549,095955
-1	-1	0	0	704957,9707	9548943,571	704,9579707	9548,943571
-1	-1	0	0	704954,2734	9548853,049	704,9542734	9548,853049
-1	-1	0	0	704944,1265	9548683,825	704,9441265	9548,683825
-1	-1	0	0	704912,2046	9548607,644	704,9122046	9548,607644
-1	-1	0	0	704856,3062	9548464,997	704,8563062	9548,464997
-1	-1	0	0	704743,0269	9548208,225	704,7430269	9548,208225
-1	-1	0	0	704678,4331	9548054,074	704,6784331	9548,054074
-1	-1	0	0	704634,6899	9547946,428	704,6346899	9547,946428
-1	-1	0	0	704572,7549	9547816,581	704,5727549	9547,816581
-1	-1	0	0	704516,9707	9547722,629	704,5169707	9547,722629
-1	-1	0	0	704481,2095	9547662,389	704,4812095	9547,662389
-1	-1	0	0	704444,9707	9547602,629	704,4449707	9547,602629
-1	-1	0	0	704376,0293	9547488,571	704,3760293	9547,488571
-1	-1	0	0	704366,9707	9547473,629	704,3669707	9547,473629
-1	-1	0	0	704361,8423	9547463,059	704,3618423	9547,463059
-1	-1	0	0	704314,3997	9547407,181	704,3143997	9547,407181
-1	-1	0	0	704223,8496	9547275,181	704,2238496	9547,275181
-1	-1	0	0	704207,7385	9547223,894	704,2077385	9547,223894
-1	-1	0	0	704208,03	9547209,629	704,20803	9547,209629
-1	-1	0	0	704210,97	9547008,571	704,21097	9547,008571
-1	-1	0	0	704211,03	9547005,629	704,21103	9547,005629
-1	-1	0	0	704213,97	9546807,571	704,21397	9546,807571
-1	-1	0	0	704217,03	9546750,629	704,21703	9546,750629
-1	-1	0	0	704222,97	9546639,571	704,22297	9546,639571
-1	-1	0	0	704228,97	9546527,923	704,22897	9546,527923
-1	-1	0	0	704223,4475	9546495,328	704,2234475	9546,495328
-1	-1	0	0	704190,03	9546306,571	704,19003	9546,306571
-1	-1	0	0	704180,97	9546255,629	704,18097	9546,255629
-1	-1	0	0	704147,4778	9546066,451	704,1474778	9546,066451
-1	-1	0	0	704102,1577	9545983,789	704,1021577	9545,983789
-1	-1	0	0	704094,1458	9545803,769	704,0941458	9545,803769
-1	-1	0	0	704072,97	9545709,629	704,07297	9545,709629
-1	-1	0	0	704038,0452	9545553,708	704,0380452	9545,553708
-1	-1	0	0	704004,03	9545448,541	704,00403	9545,448541
-1	-1	0	0	704006,97	9545247,571	704,00697	9545,247571
-1	-1	0	0	704011,8809	9545127,292	704,0118809	9545,127292
-1	-1	0	0	704001,3904	9544924,845	704,0013904	9544,924845
-1	-1	0	0	704011,9336	9544860,079	704,0119336	9544,860079
-1	-1	0	0	704059,1125	9544790,478	704,0591125	9544,790478
-1	-1	0	0	704070,03	9544761,629	704,07003	9544,761629
